  at System.Net.Sockets.Socket.Receive (System.Byte[] buffer, Int32 offset, Int32 size, SocketFlags flags) [0x00000] in <filename unknown>:0 
  at Network.NetClient.ProcessRecv () [0x00084] in D:\Unity\mymorpg\Src\Client\Assets\Scripts\Network\NetClient.cs:341 

2025-01-30 02:05:28,356 [ 1] WARN  Unity: CloseConnection(), errorCode: 1001
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:181)
Network.NetClient:ProcessRecv() (at Assets/Scripts/Network/NetClient.cs:355)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:435)

2025-01-30 02:05:28,369 [ 1] INFO  Unity: DoConnect
2025-01-30 02:05:28,370 [ 1] INFO  Unity: NetClient.DoConnect on 127.0.0.1:8000
2025-01-30 02:05:28,374 [ 1] INFO  Unity: Connect[0] to server 127.0.0.1:8000

2025-01-30 02:05:30,382 [ 1] WARN  Unity: CloseConnection(), errorCode: 1005
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:181)
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:275)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:30,384 [ 1] ERROR Unity: DoConnect SocketException:[10061,ConnectionRefused,10061]System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。

  at System.Net.Sockets.Socket.Connect (System.Net.EndPoint remoteEP, Boolean requireSocketPolicy) [0x00000] in <filename unknown>:0 
  at System.Net.Sockets.Socket+Worker.Connect () [0x00000] in <filename unknown>:0  
UnityEngine.Debug:LogErrorFormat(String, Object[])
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:277)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:30,444 [ 1] INFO  Unity: DoConnect
2025-01-30 02:05:30,446 [ 1] INFO  Unity: NetClient.DoConnect on 127.0.0.1:8000
2025-01-30 02:05:30,449 [ 1] INFO  Unity: Connect[1] to server 127.0.0.1:8000

2025-01-30 02:05:32,455 [ 1] WARN  Unity: CloseConnection(), errorCode: 1005
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:181)
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:275)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:32,456 [ 1] ERROR Unity: DoConnect SocketException:[10061,ConnectionRefused,10061]System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。

  at System.Net.Sockets.Socket.Connect (System.Net.EndPoint remoteEP, Boolean requireSocketPolicy) [0x00000] in <filename unknown>:0 
